"user_id","activity_date","product_group","n_purchases","gold_spend"
77802,2024-12-18,"Weapon",6,45543
72857,2024-12-18,"Boost",2,10
97139,2024-10-22,"Boost",2,18
80581,2024-10-22,"Weapon",1,3594
88285,2024-10-22,"Weapon",1,84
74955,2024-10-22,"Boost",1,11
73698,2024-10-24,"Weapon",3,56
94673,2024-11-05,"Boost",1,414
96481,2024-11-05,"Boost",1,42
95314,2024-11-05,"Boost",2,96
75620,2024-12-19,"Boost",3,390
85234,2024-10-15,"Weapon",1,72
92059,2024-10-15,"Boost",1,135
82189,2024-10-15,"Weapon",1,108
94750,2024-10-15,"Boost",1,8
85256,2024-10-15,"Boost",2,24
92915,2024-10-04,"Boost",2,84
83836,2024-10-04,"Boost",2,80
78168,2024-11-29,"Weapon",1,96
95476,2024-11-29,"Weapon",1,24
96600,2024-11-29,"Weapon",2,590
71190,2024-11-29,"Weapon",1,792
92784,2024-11-29,"Boost",2,402
70544,2024-12-11,"Boost",1,450
95090,2024-12-11,"Boost",2,54
88364,2024-12-11,"Boost",1,2000
77916,2024-10-08,"Weapon",1,32
94662,2024-10-08,"Boost",1,32
94032,2024-10-13,"Boost",1,63
96849,2024-10-13,"Boost",1,35
78164,2024-10-13,"Boost",2,70
92515,2024-11-03,"Boost",6,17
88077,2024-11-03,"Boost",3,546
95872,2024-11-03,"Boost",1,2400
88772,2024-12-22,"Weapon",1,240
94061,2024-12-22,"Weapon",2,768
96695,2024-11-09,"Boost",5,218
86855,2024-11-09,"Boost",2,27
71886,2024-11-09,"Boost",2,11
97316,2024-11-01,"Boost",3,168
77670,2024-11-01,"Boost",1,42
71888,2024-12-15,"Boost",2,39
80566,2024-12-15,"Weapon",46,18942
77917,2024-12-15,"Weapon",1,117
85684,2024-11-23,"Weapon",1,301
96289,2024-11-23,"Boost",1,5
87078,2024-12-06,"Weapon",5,1080
72850,2024-12-06,"Boost",2,203
82288,2024-12-06,"Weapon",1,18
70210,2024-12-06,"Weapon",1,415
79381,2024-12-06,"Boost",3,7
75534,2024-10-28,"Boost",2,48
83824,2024-10-28,"Boost",1,378
96979,2024-11-13,"Boost",3,609
91067,2024-11-13,"Weapon",1,288
70823,2024-11-13,"Weapon",1,441
87337,2024-11-13,"Boost",1,70
82157,2024-11-13,"Weapon",4,140
77971,2024-11-13,"Boost",1,21
71494,2024-11-13,"Weapon",1,288
71962,2024-10-05,"Boost",2,264
80540,2024-10-05,"Boost",2,210
87978,2024-10-05,"Weapon",2,72
74516,2024-10-05,"Weapon",1,32
92013,2024-12-28,"Weapon",1,294
95936,2024-12-28,"Weapon",1,200
91188,2024-10-18,"Weapon",10,2630
86932,2024-10-18,"Boost",3,160
87078,2024-12-09,"Weapon",3,850
74360,2024-12-09,"Weapon",1,100
85967,2024-12-05,"Weapon",1,4500
86547,2024-12-05,"Weapon",1,1194
81227,2024-12-05,"Boost",1,90
81759,2024-12-05,"Weapon",1,54
86872,2024-12-05,"Weapon",1,10
87389,2024-12-30,"Gear",1,630240
89421,2024-12-30,"Weapon",2,190320
75263,2024-12-30,"Weapon",1,2587
77516,2024-12-30,"Weapon",2,1008
80090,2024-12-30,"Boost",1,33
93101,2024-10-27,"Boost",1,42
80116,2024-10-29,"Boost",3,195
96224,2024-10-29,"Boost",2,125
69815,2024-10-01,"Boost",1,84
76122,2024-11-24,"Weapon",1,333
96979,2024-11-24,"Weapon",3,900
79691,2024-11-24,"Boost",1,32
72240,2024-10-11,"Gear",1,145320
83776,2024-10-11,"Gear",1,578920
72505,2024-10-11,"Boost",1,48
85525,2024-10-11,"Boost",3,130
86675,2024-10-21,"Weapon",3,648
79646,2024-10-21,"Weapon",2,385
75177,2024-10-21,"Weapon",6,996
75385,2024-12-20,"Weapon",11,48752
70116,2024-12-20,"Weapon",2,77910
86129,2024-11-04,"Weapon",1,8955
95216,2024-11-04,"Boost",1,10
91445,2024-11-04,"Boost",2,8316
85369,2024-11-04,"Boost",2,91
92260,2024-11-04,"Boost",2,138
89234,2024-11-04,"Boost",2,270
80127,2024-11-04,"Weapon",1,12
83957,2024-11-08,"Boost",1,26
80761,2024-11-08,"Weapon",1,539
90259,2024-11-08,"Weapon",2,84
80640,2024-11-08,"Weapon",1,12
85255,2024-10-23,"Boost",1,84
81868,2024-10-23,"Boost",1,225
70515,2024-10-23,"Boost",1,133
79403,2024-10-30,"Weapon",2,1501
83812,2024-10-30,"Boost",1,90
93120,2024-12-13,"Weapon",3,682
93353,2024-12-13,"Weapon",1,150
80074,2024-12-23,"Weapon",1,2388
84492,2024-12-23,"Boost",1,228
96157,2024-12-23,"Weapon",1,2700
78026,2024-12-23,"Boost",1,374
80434,2024-12-23,"Weapon",1,6965
79210,2024-12-23,"Weapon",1,796
94895,2024-12-23,"Weapon",1,15
86823,2024-12-23,"Boost",1,70
86823,2024-12-23,"Weapon",1,14
80159,2024-12-23,"Boost",2,480
72334,2024-12-23,"Weapon",1,398
91283,2024-12-23,"Boost",1,70
94871,2024-12-29,"Weapon",1,198
96872,2024-12-29,"Weapon",1,18
72084,2024-12-26,"Weapon",1,10
80044,2024-12-26,"Weapon",1,36
94738,2024-11-20,"Weapon",1,78
89522,2024-11-20,"Weapon",2,144
93135,2024-11-20,"Weapon",1,343
93575,2024-11-20,"Boost",2,84
80406,2024-11-20,"Weapon",1,240
72981,2024-12-04,"Boost",3,1488
88065,2024-12-04,"Boost",2,205
95634,2024-12-04,"Weapon",3,1197
90167,2024-10-06,"Boost",1,6
74863,2024-10-06,"Boost",7,275
85898,2024-11-19,"Boost",1,483
76080,2024-11-19,"Weapon",1,77
83356,2024-11-19,"Boost",1,24
94271,2024-12-01,"Boost",2,22
80566,2024-12-01,"Boost",1,5886
83370,2024-12-01,"Weapon",1,112
88525,2024-12-01,"Weapon",1,32
80666,2024-12-01,"Boost",1,1526
79010,2024-12-01,"Weapon",1,100
92574,2024-10-14,"Boost",2,246
79387,2024-10-14,"Boost",18,29050
72062,2024-10-14,"Boost",1,200
71142,2024-10-31,"Weapon",4,1992
70433,2024-10-31,"Boost",3,410
94435,2024-12-10,"Weapon",1,500
76779,2024-12-10,"Weapon",1,3200
76565,2024-12-10,"Weapon",1,209
72735,2024-12-10,"Boost",1,9
90264,2024-12-10,"Weapon",1,15
90259,2024-11-06,"Boost",4,440
94933,2024-11-22,"Weapon",1,588
70624,2024-11-10,"Boost",1,43
77971,2024-11-10,"Boost",3,192
77865,2024-11-10,"Weapon",1,44
84228,2024-11-10,"Boost",1,108
79949,2024-11-18,"Boost",1,650
82881,2024-11-18,"Weapon",1,16
80059,2024-11-18,"Boost",2,58
89268,2024-10-20,"Weapon",1,396
88213,2024-10-20,"Weapon",1,378
96553,2024-10-20,"Boost",1,1962
92048,2024-10-20,"Boost",1,60
74621,2024-10-02,"Weapon",1,6
94294,2024-10-02,"Weapon",2,42
89192,2024-10-02,"Boost",3,82
97135,2024-12-02,"Boost",2,376
79739,2024-12-02,"Boost",1,12
69732,2024-12-02,"Weapon",1,1490
87322,2024-12-08,"Weapon",1,900
84655,2024-12-08,"Weapon",1,84
85158,2024-12-08,"Boost",2,810
78868,2024-12-08,"Boost",5,235
84589,2024-12-27,"Boost",5,252
79925,2024-12-27,"Boost",1,75
81718,2024-10-25,"Boost",5,33930
85397,2024-10-25,"Weapon",1,414
87787,2024-10-25,"Boost",6,448
72109,2024-10-25,"Boost",3,64
72024,2024-11-25,"Weapon",1,66
79692,2024-11-25,"Boost",1,39
85721,2024-11-25,"Boost",2,114
92174,2024-12-17,"Weapon",1,294
93283,2024-12-17,"Weapon",4,290
77145,2024-12-17,"Boost",1,6
95577,2024-12-24,"Boost",10,880
78082,2024-12-24,"Weapon",5,1500
77083,2024-12-24,"Boost",3,234
72070,2024-12-24,"Boost",1,285
81254,2024-11-07,"Boost",1,156
77590,2024-11-07,"Boost",3,117
80708,2024-11-11,"Boost",1,24
71705,2024-11-02,"Boost",1,24
74859,2024-11-28,"Weapon",2,767
75647,2024-11-28,"Weapon",1,144
89944,2024-11-28,"Weapon",1,108
82012,2024-11-30,"Weapon",2,224
75620,2024-11-30,"Weapon",1,36
70451,2024-11-30,"Boost",1,693
73068,2024-11-30,"Weapon",1,6780
77802,2024-12-25,"Boost",16,79618
91281,2024-12-25,"Weapon",1,558
70286,2024-12-25,"Weapon",1,26
80044,2024-12-25,"Boost",1,10
85244,2024-12-25,"Weapon",4,17536
94337,2024-12-25,"Boost",6,450
91235,2024-10-26,"Weapon",2,567
89335,2024-11-21,"Weapon",1,750
90492,2024-11-21,"Weapon",2,2232
88026,2024-11-21,"Boost",1,45
86551,2024-11-21,"Boost",2,5
96226,2024-11-16,"Weapon",2,108
82472,2024-11-16,"Weapon",1,588
72314,2024-11-17,"Weapon",1,36
95000,2024-11-17,"Weapon",1,147
90996,2024-11-17,"Boost",1,44
82815,2024-11-17,"Boost",2,64
90474,2024-11-17,"Boost",4,312
71613,2024-12-12,"Weapon",1,99
94238,2024-12-12,"Weapon",1,9
69678,2024-12-12,"Boost",1,8
91575,2024-12-12,"Weapon",1,100
81207,2024-12-12,"Weapon",1,54
96759,2024-12-21,"Weapon",3,9000
89918,2024-12-21,"Weapon",5,7000
82405,2024-12-21,"Weapon",1,693
75167,2024-12-21,"Weapon",1,104
88857,2024-10-16,"Weapon",1,90
87551,2024-10-16,"Boost",1,135
94566,2024-11-12,"Weapon",2,504
71875,2024-11-12,"Boost",3,473
85889,2024-11-12,"Weapon",1,18
89796,2024-11-12,"Weapon",1,4
96713,2024-11-14,"Boost",1,50
92649,2024-11-14,"Weapon",1,150
90833,2024-11-14,"Weapon",1,10
77554,2024-11-14,"Weapon",2,45
74583,2024-11-14,"Boost",2,19
74415,2024-11-14,"Weapon",1,12
91921,2024-11-26,"Boost",3,5432
85878,2024-11-26,"Boost",1,36
93841,2024-10-19,"Weapon",1,2400
81569,2024-10-19,"Weapon",4,6641
80044,2024-10-19,"Weapon",1,216
92157,2024-10-09,"Boost",3,40
73962,2024-10-17,"Weapon",4,320
88882,2024-12-05,"Boost",1,76
79583,2024-12-05,"Weapon",27,86344
73904,2024-12-05,"Weapon",1,432
92649,2024-12-05,"Weapon",2,144
84466,2024-12-05,"Weapon",2,153
96394,2024-12-05,"Weapon",3,154
72796,2024-12-05,"Boost",1,78
72879,2024-12-05,"Boost",1,872
80681,2024-12-30,"Boost",7,414
80844,2024-12-30,"Boost",2,108
96124,2024-12-30,"Boost",1,1000
75237,2024-10-01,"Weapon",2,640
95712,2024-10-01,"Boost",1,75
92758,2024-11-24,"Weapon",1,36
74382,2024-11-24,"Weapon",2,1372
71839,2024-11-24,"Weapon",1,396
85314,2024-10-11,"Boost",1,14
79387,2024-10-11,"Boost",2,144
82663,2024-10-21,"Boost",2,130
91982,2024-10-21,"Boost",1,300
92496,2024-12-20,"Weapon",4,3200
72376,2024-12-20,"Weapon",1,2200
86199,2024-12-20,"Boost",1,51
76543,2024-12-20,"Weapon",1,198
79387,2024-11-04,"Weapon",2,2834
71256,2024-11-04,"Weapon",1,16
76779,2024-11-04,"Boost",7,752
86031,2024-11-04,"Weapon",1,2100
70418,2024-11-04,"Boost",1,77
74627,2024-11-04,"Boost",1,98
84257,2024-10-23,"Boost",2,90
88864,2024-10-23,"Boost",2,377
74566,2024-10-23,"Weapon",3,391
96690,2024-10-23,"Weapon",5,988
83626,2024-10-30,"Weapon",1,553
76667,2024-12-23,"Weapon",1,180
70317,2024-12-23,"Boost",16,1503
78550,2024-12-29,"Weapon",1,48
76122,2024-12-29,"Weapon",1,180
81505,2024-12-26,"Weapon",1,6200
78266,2024-12-26,"Boost",1,68
77981,2024-12-26,"Boost",1,78
90015,2024-12-26,"Boost",3,144
83933,2024-12-26,"Weapon",1,2
97493,2024-11-20,"Boost",1,2943
73801,2024-11-20,"Weapon",2,11144
70515,2024-11-20,"Weapon",4,66
77552,2024-11-20,"Weapon",1,16
88414,2024-11-20,"Weapon",5,138
78540,2024-11-20,"Gear",1,17091
95454,2024-11-20,"Gear",1,4680
88069,2024-11-20,"Boost",1,14
74849,2024-12-04,"Weapon",7,33159
81999,2024-12-04,"Weapon",1,10945
71259,2024-12-04,"Weapon",1,28
80980,2024-12-04,"Boost",1,15
93754,2024-12-04,"Weapon",1,245
96075,2024-10-06,"Boost",1,6
97031,2024-11-19,"Weapon",1,22
96683,2024-11-19,"Boost",3,374
93668,2024-11-19,"Weapon",3,80
90983,2024-11-19,"Boost",4,105
76032,2024-11-19,"Weapon",3,75
95256,2024-12-01,"Weapon",1,8756
79937,2024-12-01,"Weapon",3,20587
75471,2024-12-01,"Boost",4,3564
79732,2024-12-01,"Weapon",1,90
93738,2024-12-01,"Boost",1,155
87882,2024-12-01,"Weapon",2,364
72857,2024-12-01,"Weapon",3,92
88124,2024-10-14,"Weapon",2,5600
74565,2024-10-14,"Weapon",1,20
87077,2024-10-14,"Weapon",1,68
87460,2024-10-14,"Boost",1,12
95865,2024-10-14,"Boost",2,110
75479,2024-10-31,"Weapon",1,8
77080,2024-12-10,"Weapon",1,171
83104,2024-12-10,"Weapon",1,140
81789,2024-12-10,"Boost",2,145
74868,2024-12-10,"Weapon",1,119
96685,2024-12-10,"Boost",1,2
71840,2024-11-06,"Boost",9,510
84089,2024-11-06,"Weapon",2,36
85597,2024-11-22,"Weapon",2,726
83966,2024-11-22,"Boost",2,180
74353,2024-11-22,"Boost",1,75
71099,2024-11-22,"Boost",5,500
75385,2024-11-22,"Weapon",3,22
97075,2024-11-10,"Weapon",3,130
80838,2024-11-10,"Boost",1,45
76019,2024-11-10,"Weapon",1,64
94500,2024-11-10,"Weapon",2,468
86736,2024-11-10,"Weapon",1,1536
73050,2024-11-10,"Boost",3,3024
85037,2024-11-10,"Boost",3,96
84453,2024-11-18,"Boost",1,120
73033,2024-11-18,"Weapon",1,624
88479,2024-11-18,"Boost",2,104
81930,2024-11-18,"Boost",1,39
80273,2024-10-20,"Boost",1,90
91133,2024-10-20,"Weapon",2,16
96144,2024-10-07,"Weapon",3,891
80527,2024-10-07,"Boost",2,60
78829,2024-10-07,"Weapon",2,20
94996,2024-12-02,"Boost",1,348
69744,2024-12-02,"Boost",6,688
80586,2024-12-08,"Weapon",2,5250
89199,2024-12-08,"Boost",1,210
87187,2024-12-08,"Boost",1,60
71294,2024-12-08,"Weapon",1,99
87453,2024-12-08,"Boost",11,792
82472,2024-12-08,"Weapon",2,1140
87782,2024-12-27,"Weapon",4,2442
74332,2024-12-27,"Boost",3,204
86417,2024-12-27,"Boost",1,64
94433,2024-10-25,"Weapon",1,414
94294,2024-10-25,"Weapon",1,6
72306,2024-10-25,"Gear",1,20000
89460,2024-10-25,"Boost",1,50
77444,2024-10-25,"Boost",1,40
93120,2024-11-25,"Weapon",1,3582
80251,2024-12-17,"Boost",2,270
76342,2024-12-17,"Boost",2,16
82077,2024-12-17,"Boost",1,2915
85493,2024-12-17,"Boost",1,7
92892,2024-12-24,"Boost",1,29
78662,2024-12-24,"Boost",2,45
95634,2024-12-24,"Weapon",13,20964
91008,2024-11-07,"Boost",5,300
91001,2024-11-11,"Weapon",1,44
81538,2024-11-11,"Boost",2,1664
95007,2024-11-11,"Weapon",1,200
73911,2024-11-02,"Weapon",1,1800
92388,2024-11-02,"Boost",1,96
71695,2024-11-28,"Boost",1,6
70515,2024-11-28,"Weapon",2,132
74687,2024-11-28,"Weapon",1,180
94481,2024-11-28,"Boost",2,80
92188,2024-11-30,"Boost",5,204
93516,2024-11-30,"Weapon",6,3256
69312,2024-11-30,"Boost",1,72
79274,2024-11-30,"Boost",3,3684
73483,2024-11-30,"Weapon",1,594
90987,2024-11-30,"Boost",2,210
72892,2024-11-30,"Boost",1,102
82472,2024-11-30,"Boost",1,500
81718,2024-12-25,"Gear",1,90159
94373,2024-12-25,"Weapon",1,119
89885,2024-12-25,"Weapon",1,8
95090,2024-12-25,"Weapon",3,120
75939,2024-10-26,"Weapon",2,84
72306,2024-10-26,"Weapon",4,1540
71754,2024-10-03,"Weapon",1,22
90354,2024-11-21,"Weapon",2,22126
73914,2024-11-21,"Weapon",1,1797
89130,2024-11-21,"Weapon",1,288
83747,2024-11-21,"Boost",1,21
87113,2024-11-21,"Boost",1,12
76425,2024-11-16,"Boost",2,54
96683,2024-11-16,"Boost",5,684
83370,2024-11-16,"Boost",3,416
91640,2024-11-17,"Weapon",2,18
92586,2024-12-12,"Boost",1,75
85606,2024-12-21,"Weapon",1,189
97329,2024-12-21,"Weapon",1,96
90531,2024-12-21,"Boost",6,328
85928,2024-12-21,"Boost",1,45
90005,2024-12-21,"Weapon",1,54
87962,2024-10-16,"Boost",1,324
73148,2024-10-16,"Weapon",1,4200
80869,2024-10-16,"Weapon",3,55
75471,2024-10-16,"Weapon",1,900
82965,2024-10-16,"Weapon",4,720
76879,2024-10-16,"Weapon",2,1200
96163,2024-11-12,"Boost",1,143
90277,2024-11-14,"Weapon",2,36
91259,2024-11-14,"Weapon",1,30
81569,2024-11-26,"Weapon",1,234
72248,2024-11-26,"Gear",2,28686
74773,2024-11-26,"Weapon",5,6460
76738,2024-11-26,"Weapon",1,24
94235,2024-11-26,"Weapon",2,864
73369,2024-11-26,"Boost",1,38
76865,2024-11-26,"Boost",2,35
95874,2024-10-19,"Boost",3,700
93120,2024-12-30,"Weapon",1,207
71819,2024-12-30,"Weapon",2,576
83711,2024-12-30,"Boost",1,588
73667,2024-12-30,"Weapon",1,330
97529,2024-12-30,"Weapon",2,20
82629,2024-12-30,"Weapon",1,180
94006,2024-12-30,"Boost",2,104
94158,2024-12-30,"Gear",1,4950
84661,2024-12-30,"Weapon",1,398
78523,2024-10-27,"Weapon",1,200
81214,2024-10-29,"Boost",3,1680
85479,2024-10-01,"Boost",1,333
84555,2024-10-01,"Weapon",5,480
76109,2024-10-01,"Boost",5,324
81930,2024-11-24,"Boost",1,42
82965,2024-10-11,"Boost",1,660
76561,2024-10-11,"Boost",7,539
94176,2024-10-11,"Boost",3,190
82933,2024-10-11,"Boost",1,400
78350,2024-10-11,"Weapon",2,597
82149,2024-10-21,"Weapon",2,32
85006,2024-12-20,"Weapon",1,39
89385,2024-12-20,"Weapon",1,2786
75749,2024-12-20,"Weapon",1,96
97534,2024-12-20,"Weapon",1,40
87237,2024-12-20,"Weapon",1,72
81821,2024-12-20,"Gear",1,25191
76885,2024-12-20,"Boost",2,242
97426,2024-12-20,"Weapon",1,49
76652,2024-12-20,"Boost",1,2
71142,2024-11-04,"Weapon",2,345
95436,2024-11-04,"Boost",5,234
69661,2024-11-04,"Weapon",1,10
86995,2024-11-08,"Boost",2,252
71499,2024-11-08,"Boost",1,299
96297,2024-11-08,"Weapon",4,603
84454,2024-11-08,"Weapon",1,13
80073,2024-11-08,"Boost",1,79
73282,2024-10-23,"Weapon",1,10
72328,2024-10-23,"Boost",1,150
77699,2024-10-23,"Boost",3,156
73012,2024-10-23,"Boost",1,22
83370,2024-12-23,"Weapon",1,198
79302,2024-12-23,"Boost",1,320
87949,2024-12-23,"Weapon",2,5600
89431,2024-12-23,"Weapon",1,55
86677,2024-12-23,"Weapon",3,198
78429,2024-12-23,"Weapon",1,9
82626,2024-12-23,"Boost",1,66
92764,2024-12-29,"Boost",1,15
84578,2024-12-29,"Boost",4,960
96124,2024-12-29,"Weapon",7,9888
71819,2024-10-30,"Boost",2,380
86462,2024-10-30,"Weapon",2,136
87254,2024-10-30,"Weapon",1,15
92446,2024-12-13,"Weapon",2,16281
80658,2024-12-13,"Boost",2,286
84266,2024-12-13,"Boost",1,121
72024,2024-12-26,"Weapon",4,2412
90399,2024-12-26,"Gear",2,641520
93465,2024-12-26,"Weapon",2,4116
87803,2024-12-26,"Boost",2,60
70742,2024-12-26,"Boost",1,12
85361,2024-11-20,"Boost",2,420
87255,2024-11-20,"Boost",1,66
96312,2024-11-20,"Boost",3,342
73113,2024-11-20,"Boost",3,256
83788,2024-12-04,"Boost",1,116
77793,2024-10-14,"Boost",1,300
74599,2024-10-14,"Boost",1,60
91603,2024-10-14,"Boost",1,341
88640,2024-10-14,"Boost",1,55
75013,2024-10-14,"Boost",1,65
78582,2024-10-31,"Weapon",3,448
96227,2024-10-31,"Boost",2,25
87675,2024-10-31,"Weapon",1,4
76080,2024-11-19,"Boost",2,98
97101,2024-11-19,"Weapon",1,30
82672,2024-12-01,"Boost",9,11292
91187,2024-12-01,"Boost",1,36
70183,2024-12-01,"Boost",1,15
90095,2024-12-01,"Weapon",2,800
96751,2024-12-10,"Weapon",5,1000
87583,2024-11-06,"Boost",1,135
86941,2024-11-06,"Boost",1,225
90185,2024-11-06,"Weapon",3,360
70116,2024-11-22,"Weapon",1,3900
70404,2024-11-10,"Weapon",12,5355
70451,2024-11-10,"Weapon",1,1029
87218,2024-11-10,"Boost",1,80
70920,2024-11-10,"Boost",1,96
95501,2024-11-10,"Boost",6,275
88506,2024-11-10,"Weapon",1,25
73052,2024-11-10,"Weapon",1,792
86502,2024-11-18,"Weapon",1,3000
85244,2024-11-18,"Weapon",6,35074
84079,2024-11-18,"Weapon",2,36
96006,2024-11-18,"Weapon",2,6744
82965,2024-10-20,"Weapon",2,324
74022,2024-10-20,"Weapon",3,2205
77779,2024-10-20,"Weapon",1,8
86219,2024-10-02,"Boost",4,396
84329,2024-12-02,"Boost",1,650
75515,2024-12-02,"Boost",2,105
91921,2024-12-02,"Weapon",1,1194
96009,2024-12-08,"Weapon",1,1791
88080,2024-12-08,"Boost",1,20
95502,2024-12-08,"Boost",1,1152
90537,2024-12-27,"Weapon",5,934
78741,2024-12-27,"Weapon",1,700
90752,2024-12-27,"Weapon",1,35
90873,2024-11-25,"Boost",3,176
73079,2024-11-25,"Weapon",4,176
83628,2024-11-25,"Weapon",8,47864
73749,2024-11-25,"Weapon",1,49
77301,2024-11-25,"Weapon",1,1000
83798,2024-12-17,"Weapon",1,100
87237,2024-12-24,"Weapon",3,252
82072,2024-12-24,"Boost",2,5712
77973,2024-12-24,"Boost",3,252
77045,2024-12-24,"Boost",11,656
74297,2024-12-24,"Boost",4,360
80307,2024-12-24,"Weapon",2,1592
70575,2024-12-24,"Weapon",1,98
75899,2024-12-24,"Weapon",1,5
90622,2024-12-24,"Weapon",1,18
92075,2024-11-07,"Weapon",2,48
79499,2024-11-07,"Weapon",1,18
75167,2024-11-11,"Boost",1,168
84400,2024-11-02,"Weapon",1,6169
76122,2024-11-28,"Weapon",2,300
71613,2024-11-28,"Weapon",14,4850
92343,2024-11-28,"Boost",3,420
96685,2024-11-28,"Weapon",1,6
75954,2024-11-30,"Weapon",2,7308
94796,2024-11-30,"Weapon",2,504
87967,2024-12-25,"Weapon",2,726
70742,2024-12-25,"Boost",1,30
81851,2024-12-25,"Boost",1,30
70404,2024-10-26,"Weapon",8,6237
73970,2024-10-26,"Boost",5,329
92434,2024-10-03,"Weapon",5,162
92183,2024-10-03,"Boost",1,50
70116,2024-11-21,"Weapon",4,5740
83104,2024-11-21,"Weapon",1,918
79105,2024-11-21,"Boost",1,170
82672,2024-11-21,"Weapon",3,3300
88381,2024-11-16,"Weapon",1,340
95464,2024-11-16,"Boost",2,280
89268,2024-11-16,"Weapon",1,1600
87046,2024-11-16,"Weapon",2,3836
76164,2024-11-16,"Boost",4,658
97176,2024-11-17,"Boost",1,24
90420,2024-11-17,"Weapon",1,196
71223,2024-12-12,"Boost",1,40
76818,2024-12-12,"Weapon",2,48
91755,2024-12-12,"Weapon",1,147
91073,2024-12-21,"Weapon",3,1764
82477,2024-12-21,"Boost",2,2288
87856,2024-12-21,"Weapon",1,2786
96481,2024-12-21,"Weapon",1,1300
84157,2024-12-21,"Boost",1,210
70808,2024-12-21,"Boost",1,145
88381,2024-10-16,"Weapon",1,22
92157,2024-10-16,"Weapon",5,2000
75177,2024-10-16,"Weapon",13,3596
70339,2024-11-12,"Boost",1,33
74773,2024-11-14,"Weapon",1,20
85460,2024-11-14,"Weapon",1,162
89755,2024-11-14,"Boost",3,120
85451,2024-11-14,"Weapon",1,24
79551,2024-11-14,"Boost",2,15
82769,2024-11-26,"Weapon",1,363
79095,2024-11-26,"Weapon",1,135
83297,2024-11-26,"Weapon",1,245
81418,2024-11-26,"Boost",1,21
85654,2024-11-26,"Boost",1,15
83954,2024-11-26,"Weapon",1,48
83536,2024-11-26,"Boost",3,51
94104,2024-10-09,"Boost",21,65600
81791,2024-10-09,"Weapon",1,36
83125,2024-10-17,"Boost",6,415
76396,2024-12-14,"Weapon",1,10
73799,2024-12-14,"Boost",2,112
73142,2024-12-14,"Boost",1,12
91381,2024-12-05,"Boost",1,462
72237,2024-12-30,"Weapon",1,3800
96006,2024-12-30,"Weapon",11,3810
70825,2024-12-30,"Weapon",3,33
92850,2024-12-30,"Weapon",1,40
75799,2024-12-30,"Boost",5,5350
80290,2024-12-30,"Weapon",1,6
70449,2024-12-30,"Boost",1,7
77853,2024-10-27,"Boost",1,90
93827,2024-10-27,"Boost",1,500
89803,2024-10-27,"Weapon",4,848
94747,2024-10-29,"Boost",11,1045
76953,2024-10-29,"Boost",1,10
74766,2024-10-29,"Weapon",1,18
84803,2024-10-01,"Boost",1,105
93386,2024-10-01,"Weapon",2,57
80329,2024-11-24,"Weapon",13,4610
76475,2024-11-24,"Weapon",3,2991
84948,2024-10-11,"Weapon",6,165
89045,2024-10-11,"Boost",1,39
90366,2024-10-11,"Boost",5,160
71293,2024-10-21,"Gear",1,11550
80241,2024-10-21,"Boost",2,42
70896,2024-10-21,"Weapon",1,4
71313,2024-12-20,"Weapon",2,3400
75954,2024-12-20,"Weapon",1,3397
89609,2024-12-20,"Boost",1,252
82310,2024-12-20,"Boost",1,35
96073,2024-12-20,"Boost",2,62
88426,2024-11-04,"Boost",1,16
72022,2024-11-04,"Weapon",1,10
83289,2024-11-04,"Weapon",1,10
79248,2024-11-08,"Weapon",1,34
82965,2024-11-08,"Weapon",1,1536
90185,2024-11-08,"Weapon",1,210
79899,2024-11-08,"Boost",1,38
74039,2024-11-08,"Weapon",1,490
73379,2024-11-08,"Weapon",1,330
76465,2024-10-23,"Weapon",1,1078
78667,2024-10-23,"Boost",3,144
82919,2024-12-29,"Weapon",1,75
77802,2024-12-29,"Weapon",4,21552
79770,2024-12-29,"Boost",1,3500
72526,2024-12-29,"Weapon",4,73
94000,2024-12-29,"Boost",1,45
91881,2024-10-30,"Boost",2,84
92724,2024-10-30,"Weapon",1,32
76814,2024-10-30,"Boost",1,7
91073,2024-12-13,"Boost",4,7296
81718,2024-12-26,"Weapon",7,108324
75978,2024-12-26,"Boost",5,306
87851,2024-12-26,"Boost",1,42
86031,2024-12-26,"Weapon",1,210
70226,2024-12-26,"Weapon",3,564
89730,2024-12-26,"Boost",1,60
84635,2024-12-26,"Boost",3,126
78002,2024-12-26,"Weapon",1,252
95501,2024-11-20,"Boost",2,120
88882,2024-12-04,"Weapon",9,16698
80870,2024-10-06,"Gear",1,5610
78393,2024-10-06,"Weapon",1,1896
82311,2024-10-06,"Weapon",1,245
76230,2024-10-06,"Weapon",10,8376
77113,2024-10-14,"Boost",1,93
87861,2024-10-14,"Boost",6,290
94442,2024-10-14,"Boost",1,48
93353,2024-11-19,"Weapon",1,11700
95771,2024-11-19,"Boost",22,12190
81130,2024-11-19,"Weapon",3,3582
93162,2024-11-19,"Boost",1,180
79050,2024-11-19,"Boost",3,120
72563,2024-12-01,"Weapon",1,189540
84852,2024-12-01,"Weapon",1,196
80418,2024-12-01,"Weapon",3,120
88882,2024-12-10,"Weapon",1,1343
88882,2024-12-10,"Boost",2,2856
76522,2024-12-10,"Weapon",3,3000
94548,2024-12-10,"Weapon",2,190
85158,2024-12-10,"Weapon",1,45
89302,2024-11-06,"Weapon",2,1519
95000,2024-11-06,"Weapon",1,18
79583,2024-11-06,"Boost",20,22561
81130,2024-11-06,"Boost",2,712
